crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
nwpu_positive_507_006,nwpu_positive_507,train,2,ship,453,197,479,260,1638,1022,565,rgb,,69,3.246,False,0.344
nwpu_positive_507_007,nwpu_positive_507,train,2,ship,533,14,583,65,2550,1022,565,rgb,,56,4.0,False,0.813
nwpu_positive_507_008,nwpu_positive_507,train,2,ship,598,118,634,173,1980,1022,565,rgb,,61,3.672,False,0.532
nwpu_positive_509_000,nwpu_positive_509,train,2,ship,92,394,155,430,2268,1085,565,rgb,,69,3.246,False,0.476
nwpu_positive_509_001,nwpu_positive_509,train,2,ship,276,144,319,170,1118,1085,565,rgb,,47,4.766,False,0.506
nwpu_positive_509_002,nwpu_positive_509,train,2,ship,364,139,427,159,1260,1085,565,rgb,,69,3.246,False,0.265
nwpu_positive_509_003,nwpu_positive_509,train,2,ship,514,88,572,123,2030,1085,565,rgb,,64,3.5,False,0.496
nwpu_positive_509_004,nwpu_positive_509,train,2,ship,1008,354,1071,390,2268,1085,565,rgb,,69,3.246,False,0.476
nwpu_positive_511_000,nwpu_positive_511,train,2,ship,59,452,101,517,2730,1189,559,rgb,,72,3.111,False,0.527
nwpu_positive_511_001,nwpu_positive_511,train,2,ship,258,244,283,287,1075,1189,559,rgb,,47,4.766,False,0.487
nwpu_positive_511_002,nwpu_positive_511,train,2,ship,291,395,319,445,1400,1189,559,rgb,,55,4.073,False,0.463
nwpu_positive_511_003,nwpu_positive_511,train,2,ship,521,156,553,208,1664,1189,559,rgb,,57,3.93,False,0.512
nwpu_positive_511_004,nwpu_positive_511,train,2,ship,489,406,516,460,1458,1189,559,rgb,,59,3.797,False,0.419
nwpu_positive_511_005,nwpu_positive_511,train,2,ship,649,67,709,105,2280,1189,559,rgb,,66,3.394,False,0.523
nwpu_positive_511_006,nwpu_positive_511,train,2,ship,673,184,710,222,1406,1189,559,rgb,,42,5.333,False,0.797
nwpu_positive_511_007,nwpu_positive_511,train,2,ship,912,124,981,156,2208,1189,559,rgb,,76,2.947,False,0.382
nwpu_positive_511_008,nwpu_positive_511,train,2,ship,1061,127,1123,153,1612,1189,559,rgb,,68,3.294,False,0.349
nwpu_positive_511_009,nwpu_positive_511,train,2,ship,784,276,835,343,3417,1189,559,rgb,,74,3.027,False,0.624
nwpu_positive_511_010,nwpu_positive_511,train,2,ship,1027,276,1120,325,4557,1189,559,rgb,,102,2.196,False,0.438
nwpu_positive_511_011,nwpu_positive_511,train,2,ship,1043,445,1098,486,2255,1189,559,rgb,,61,3.672,False,0.606
nwpu_positive_512_000,nwpu_positive_512,train,2,ship,86,67,123,125,2146,961,565,rgb,,64,3.5,False,0.524
nwpu_positive_512_001,nwpu_positive_512,train,2,ship,189,333,248,429,5664,961,565,rgb,,106,2.113,False,0.504
nwpu_positive_512_002,nwpu_positive_512,train,2,ship,386,215,408,271,1232,961,565,rgb,,62,3.613,False,0.32
nwpu_positive_512_003,nwpu_positive_512,train,2,ship,445,398,488,510,4816,961,565,rgb,,123,1.821,False,0.318
nwpu_positive_512_004,nwpu_positive_512,train,2,ship,587,98,622,168,2450,961,565,rgb,,77,2.909,False,0.413
nwpu_positive_512_005,nwpu_positive_512,train,2,ship,573,254,593,314,1200,961,565,rgb,,66,3.394,False,0.275
nwpu_positive_512_006,nwpu_positive_512,train,2,ship,788,73,822,141,2312,961,565,rgb,,75,2.987,False,0.411
nwpu_positive_512_007,nwpu_positive_512,train,2,ship,798,269,829,370,3131,961,565,rgb,,111,2.018,False,0.254
nwpu_positive_513_000,nwpu_positive_513,train,2,ship,59,115,121,159,2728,1213,559,rgb,,68,3.294,False,0.59
nwpu_positive_513_001,nwpu_positive_513,train,2,ship,120,362,174,406,2376,1213,559,rgb,,59,3.797,False,0.683
nwpu_positive_513_002,nwpu_positive_513,train,2,ship,666,359,705,398,1521,1213,559,rgb,,43,5.209,False,0.823
nwpu_positive_513_003,nwpu_positive_513,train,2,ship,825,44,886,88,2684,1213,559,rgb,,67,3.343,False,0.598
nwpu_positive_513_004,nwpu_positive_513,train,2,ship,815,261,879,319,3712,1213,559,rgb,,70,3.2,False,0.758
nwpu_positive_513_005,nwpu_positive_513,train,2,ship,794,449,833,488,1521,1213,559,rgb,,43,5.209,False,0.823
nwpu_positive_513_006,nwpu_positive_513,train,2,ship,931,409,976,453,1980,1213,559,rgb,,50,4.48,False,0.792
nwpu_positive_513_007,nwpu_positive_513,train,2,ship,1059,212,1127,275,4284,1213,559,rgb,,75,2.987,False,0.762
nwpu_positive_513_008,nwpu_positive_513,train,2,ship,1061,357,1119,407,2900,1213,559,rgb,,64,3.5,False,0.708
nwpu_positive_513_009,nwpu_positive_513,train,2,ship,1131,501,1170,540,1521,1213,559,rgb,,43,5.209,False,0.823
nwpu_positive_513_010,nwpu_positive_513,train,2,ship,1117,18,1161,61,1892,1213,559,rgb,,48,4.667,False,0.821
nwpu_positive_513_011,nwpu_positive_513,train,2,ship,651,517,705,556,2106,1213,559,rgb,,59,3.797,False,0.605
nwpu_positive_514_000,nwpu_positive_514,train,2,ship,24,12,63,39,1053,956,554,rgb,,43,5.209,False,0.569
nwpu_positive_514_001,nwpu_positive_514,train,2,ship,75,398,179,450,5408,956,554,rgb,,114,1.965,False,0.416
nwpu_positive_514_002,nwpu_positive_514,train,2,ship,232,85,285,138,2809,956,554,rgb,,58,3.862,False,0.835
nwpu_positive_514_003,nwpu_positive_514,train,2,ship,185,289,249,346,3648,956,554,rgb,,70,3.2,False,0.744
nwpu_positive_514_004,nwpu_positive_514,train,2,ship,402,32,474,65,2376,956,554,rgb,,79,2.835,False,0.381
nwpu_positive_514_005,nwpu_positive_514,train,2,ship,380,335,468,402,5896,956,554,rgb,,97,2.309,False,0.627
nwpu_positive_514_006,nwpu_positive_514,train,2,ship,697,277,767,328,3570,956,554,rgb,,77,2.909,False,0.602
nwpu_positive_514_007,nwpu_positive_514,train,2,ship,858,230,934,281,3876,956,554,rgb,,84,2.667,False,0.549
nwpu_positive_515_000,nwpu_positive_515,train,1,airplane,377,60,449,118,4176,953,553,rgb,,79,2.835,False,0.669
nwpu_positive_515_001,nwpu_positive_515,train,1,airplane,345,123,425,186,5040,953,553,rgb,,88,2.545,False,0.651
nwpu_positive_515_002,nwpu_positive_515,train,1,airplane,299,185,380,258,5913,953,553,rgb,,89,2.517,False,0.746
nwpu_positive_515_003,nwpu_positive_515,train,1,airplane,392,269,433,319,2050,953,553,rgb,,55,4.073,False,0.678
nwpu_positive_515_004,nwpu_positive_515,train,1,airplane,490,315,577,393,6786,953,553,rgb,,96,2.333,False,0.736
nwpu_positive_515_005,nwpu_positive_515,train,1,airplane,540,262,592,306,2288,953,553,rgb,,57,3.93,False,0.704
nwpu_positive_515_006,nwpu_positive_515,train,1,airplane,561,209,610,249,1960,953,553,rgb,,54,4.148,False,0.672
nwpu_positive_516_000,nwpu_positive_516,train,1,airplane,98,20,168,64,3080,1183,568,rgb,,77,2.909,False,0.519
nwpu_positive_516_001,nwpu_positive_516,train,1,airplane,109,71,178,118,3243,1183,568,rgb,,76,2.947,False,0.561
nwpu_positive_516_002,nwpu_positive_516,train,1,airplane,92,128,172,177,3920,1183,568,rgb,,88,2.545,False,0.506
nwpu_positive_516_003,nwpu_positive_516,train,1,airplane,87,186,166,238,4108,1183,568,rgb,,87,2.575,False,0.543
nwpu_positive_516_004,nwpu_positive_516,train,1,airplane,82,247,160,304,4446,1183,568,rgb,,86,2.605,False,0.601
nwpu_positive_516_005,nwpu_positive_516,train,1,airplane,36,330,129,404,6882,1183,568,rgb,,102,2.196,False,0.661
nwpu_positive_516_006,nwpu_positive_516,train,1,airplane,659,63,719,102,2340,1183,568,rgb,,66,3.394,False,0.537
nwpu_positive_516_007,nwpu_positive_516,train,1,airplane,823,392,908,467,6375,1183,568,rgb,,94,2.383,False,0.721
nwpu_positive_516_008,nwpu_positive_516,train,1,airplane,1048,391,1131,468,6391,1183,568,rgb,,91,2.462,False,0.772
nwpu_positive_517_000,nwpu_positive_517,train,2,ship,90,159,165,205,3450,1060,563,rgb,,82,2.732,False,0.513
nwpu_positive_517_001,nwpu_positive_517,train,2,ship,364,45,442,81,2808,1060,563,rgb,,86,2.605,False,0.38
nwpu_positive_517_002,nwpu_positive_517,train,2,ship,214,267,293,297,2370,1060,563,rgb,,87,2.575,False,0.313
nwpu_positive_517_003,nwpu_positive_517,train,2,ship,107,484,195,519,3080,1060,563,rgb,,97,2.309,False,0.327
nwpu_positive_517_004,nwpu_positive_517,train,2,ship,437,267,483,314,2162,1060,563,rgb,,52,4.308,False,0.8
nwpu_positive_517_005,nwpu_positive_517,train,2,ship,428,467,504,541,5624,1060,563,rgb,,84,2.667,False,0.797
nwpu_positive_517_006,nwpu_positive_517,train,2,ship,597,48,655,72,1392,1060,563,rgb,,64,3.5,False,0.34
nwpu_positive_517_007,nwpu_positive_517,train,2,ship,601,215,676,252,2775,1060,563,rgb,,82,2.732,False,0.413
nwpu_positive_517_008,nwpu_positive_517,train,2,ship,857,103,909,129,1352,1060,563,rgb,,57,3.93,False,0.416
nwpu_positive_517_009,nwpu_positive_517,train,2,ship,764,419,821,443,1368,1060,563,rgb,,63,3.556,False,0.345
nwpu_positive_518_000,nwpu_positive_518,train,2,ship,26,157,98,189,2304,1137,548,rgb,,79,2.835,False,0.369
nwpu_positive_518_001,nwpu_positive_518,train,2,ship,156,223,242,259,3096,1137,548,rgb,,95,2.358,False,0.343
nwpu_positive_518_002,nwpu_positive_518,train,2,ship,414,20,456,75,2310,1137,548,rgb,,61,3.672,False,0.621
nwpu_positive_518_003,nwpu_positive_518,train,2,ship,420,243,503,274,2573,1137,548,rgb,,91,2.462,False,0.311
nwpu_positive_518_004,nwpu_positive_518,train,2,ship,347,414,425,436,1716,1137,548,rgb,,86,2.605,False,0.232
nwpu_positive_518_005,nwpu_positive_518,train,2,ship,622,211,736,289,8892,1137,548,rgb,,125,1.792,False,0.569
nwpu_positive_518_006,nwpu_positive_518,train,2,ship,546,493,591,517,1080,1137,548,rgb,,50,4.48,False,0.432
nwpu_positive_518_007,nwpu_positive_518,train,2,ship,1079,198,1104,268,1750,1137,548,rgb,,77,2.909,False,0.295
nwpu_positive_518_008,nwpu_positive_518,train,2,ship,912,456,939,494,1026,1137,548,rgb,,42,5.333,False,0.582
nwpu_positive_519_000,nwpu_positive_519,val,2,ship,30,146,96,186,2640,1045,541,rgb,,73,3.068,False,0.495
nwpu_positive_519_001,nwpu_positive_519,val,2,ship,238,35,302,73,2432,1045,541,rgb,,70,3.2,False,0.496
nwpu_positive_519_002,nwpu_positive_519,val,2,ship,186,209,282,264,5280,1045,541,rgb,,106,2.113,False,0.47
nwpu_positive_519_003,nwpu_positive_519,val,2,ship,315,330,404,388,5162,1045,541,rgb,,98,2.286,False,0.537
nwpu_positive_519_004,nwpu_positive_519,val,2,ship,493,143,559,189,3036,1045,541,rgb,,73,3.068,False,0.57
nwpu_positive_519_005,nwpu_positive_519,val,2,ship,611,19,675,51,2048,1045,541,rgb,,70,3.2,False,0.418
nwpu_positive_519_006,nwpu_positive_519,val,2,ship,900,39,951,68,1479,1045,541,rgb,,56,4.0,False,0.472
nwpu_positive_519_007,nwpu_positive_519,val,2,ship,863,215,916,246,1643,1045,541,rgb,,58,3.862,False,0.488
nwpu_positive_520_000,nwpu_positive_520,train,2,ship,703,66,790,112,4002,1043,552,rgb,,96,2.333,False,0.434
nwpu_positive_520_001,nwpu_positive_520,train,2,ship,844,121,933,173,4628,1043,552,rgb,,98,2.286,False,0.482
nwpu_positive_520_002,nwpu_positive_520,train,2,ship,884,329,939,369,2200,1043,552,rgb,,61,3.672,False,0.591
nwpu_positive_522_000,nwpu_positive_522,train,8,harbor,124,268,271,373,15435,1126,564,rgb,,162,1.383,False,0.588
nwpu_positive_522_001,nwpu_positive_522,train,8,harbor,71,343,226,445,15810,1126,564,rgb,,170,1.318,False,0.547
nwpu_positive_522_002,nwpu_positive_522,train,8,harbor,468,57,552,134,6468,1126,564,rgb,,92,2.435,False,0.764
nwpu_positive_522_003,nwpu_positive_522,train,8,harbor,590,52,656,140,5808,1126,564,rgb,,97,2.309,False,0.617
nwpu_positive_522_004,nwpu_positive_522,train,8,harbor,695,46,761,137,6006,1126,564,rgb,,100,2.24,False,0.601
nwpu_positive_522_005,nwpu_positive_522,train,8,harbor,778,36,853,127,6825,1126,564,rgb,,100,2.24,False,0.682
nwpu_positive_522_006,nwpu_positive_522,train,8,harbor,861,31,932,117,6106,1126,564,rgb,,95,2.358,False,0.677
nwpu_positive_522_007,nwpu_positive_522,train,8,harbor,929,15,983,110,5130,1126,564,rgb,,105,2.133,False,0.465
nwpu_positive_522_008,nwpu_positive_522,train,8,harbor,831,268,896,384,7540,1126,564,rgb,,128,1.75,False,0.46
nwpu_positive_522_009,nwpu_positive_522,train,8,harbor,937,242,1044,292,5350,1126,564,rgb,,118,1.898,False,0.384
nwpu_positive_522_010,nwpu_positive_522,train,8,harbor,919,324,1070,374,7550,1126,564,rgb,,166,1.349,False,0.274
nwpu_positive_523_000,nwpu_positive_523,train,8,harbor,294,54,330,157,3708,940,555,rgb,,113,1.982,False,0.29
nwpu_positive_523_001,nwpu_positive_523,train,8,harbor,180,126,330,159,4950,940,555,rgb,,165,1.358,False,0.182
nwpu_positive_523_002,nwpu_positive_523,train,8,harbor,170,196,323,250,8262,940,555,rgb,,168,1.333,False,0.293
nwpu_positive_523_003,nwpu_positive_523,train,8,harbor,158,283,281,323,4920,940,555,rgb,,135,1.659,False,0.27
nwpu_positive_523_004,nwpu_positive_523,train,8,harbor,299,274,486,306,5984,940,555,rgb,,206,1.087,False,0.141
nwpu_positive_523_005,nwpu_positive_523,train,8,harbor,371,27,477,64,3922,940,555,rgb,,117,1.915,False,0.287
nwpu_positive_523_006,nwpu_positive_523,train,8,harbor,366,94,490,147,6572,940,555,rgb,,136,1.647,False,0.355
nwpu_positive_523_007,nwpu_positive_523,train,8,harbor,357,183,490,240,7581,940,555,rgb,,146,1.534,False,0.356
nwpu_positive_523_008,nwpu_positive_523,train,8,harbor,534,28,655,88,7260,940,555,rgb,,133,1.684,False,0.41
nwpu_positive_523_009,nwpu_positive_523,train,8,harbor,547,126,673,185,7434,940,555,rgb,,139,1.612,False,0.385
nwpu_positive_523_010,nwpu_positive_523,train,8,harbor,555,220,685,276,7280,940,555,rgb,,143,1.566,False,0.356
nwpu_positive_523_011,nwpu_positive_523,train,8,harbor,560,315,694,374,7906,940,555,rgb,,147,1.524,False,0.366
nwpu_positive_523_012,nwpu_positive_523,train,8,harbor,563,410,755,447,7104,940,555,rgb,,211,1.062,False,0.16
nwpu_positive_524_000,nwpu_positive_524,val,7,ground_track_field,308,139,532,382,54432,839,538,rgb,,267,0.839,False,0.764
nwpu_positive_525_000,nwpu_positive_525,train,4,baseball_diamond,427,188,496,239,3519,743,546,rgb,,76,2.947,False,0.609
nwpu_positive_525_001,nwpu_positive_525,train,4,baseball_diamond,332,362,433,444,8282,743,546,rgb,,111,2.018,False,0.672
nwpu_positive_525_002,nwpu_positive_525,train,7,ground_track_field,534,125,715,410,51585,743,546,rgb,,314,0.713,False,0.523
nwpu_positive_526_000,nwpu_positive_526,train,2,ship,227,126,297,218,6440,949,589,rgb,,101,2.218,False,0.631
nwpu_positive_526_001,nwpu_positive_526,train,2,ship,376,335,475,416,8019,949,589,rgb,,109,2.055,False,0.675
nwpu_positive_526_002,nwpu_positive_526,train,2,ship,450,308,621,382,12654,949,589,rgb,,188,1.191,False,0.358
nwpu_positive_526_003,nwpu_positive_526,train,2,ship,773,343,922,378,5215,949,589,rgb,,164,1.366,False,0.194
nwpu_positive_526_004,nwpu_positive_526,train,2,ship,758,446,912,484,5852,949,589,rgb,,169,1.325,False,0.205
nwpu_positive_526_005,nwpu_positive_526,train,9,bridge,635,306,738,537,23793,949,589,rgb,,254,0.882,False,0.369
nwpu_positive_527_000,nwpu_positive_527,train,2,ship,28,15,119,56,3731,1031,626,rgb,,100,2.24,False,0.373
nwpu_positive_527_001,nwpu_positive_527,train,2,ship,39,63,101,98,2170,1031,626,rgb,,68,3.294,False,0.469
nwpu_positive_527_002,nwpu_positive_527,train,2,ship,123,44,197,75,2294,1031,626,rgb,,81,2.765,False,0.35
nwpu_positive_527_003,nwpu_positive_527,train,2,ship,195,64,273,101,2886,1031,626,rgb,,86,2.605,False,0.39
nwpu_positive_527_004,nwpu_positive_527,train,2,ship,249,140,351,192,5304,1031,626,rgb,,112,2.0,False,0.423
nwpu_positive_527_005,nwpu_positive_527,train,2,ship,375,202,470,266,6080,1031,626,rgb,,105,2.133,False,0.551
nwpu_positive_527_006,nwpu_positive_527,train,2,ship,504,202,581,255,4081,1031,626,rgb,,85,2.635,False,0.565
nwpu_positive_527_007,nwpu_positive_527,train,2,ship,607,264,722,343,9085,1031,626,rgb,,127,1.764,False,0.563
nwpu_positive_527_008,nwpu_positive_527,train,2,ship,745,355,862,451,11232,1031,626,rgb,,129,1.736,False,0.675
nwpu_positive_527_009,nwpu_positive_527,train,2,ship,718,430,815,538,10476,1031,626,rgb,,119,1.882,False,0.74
nwpu_positive_528_000,nwpu_positive_528,train,9,bridge,266,135,402,304,22984,872,549,rgb,,186,1.204,False,0.664
nwpu_positive_528_001,nwpu_positive_528,train,9,bridge,497,105,712,308,43645,872,549,rgb,,237,0.945,False,0.777
nwpu_positive_529_000,nwpu_positive_529,train,4,baseball_diamond,684,385,797,490,11865,1131,548,rgb,,124,1.806,False,0.772
nwpu_positive_529_001,nwpu_positive_529,train,9,bridge,84,68,218,236,22512,1131,548,rgb,,185,1.211,False,0.658
nwpu_positive_529_002,nwpu_positive_529,train,9,bridge,877,109,1015,258,20562,1131,548,rgb,,164,1.366,False,0.765
nwpu_positive_530_000,nwpu_positive_530,train,9,bridge,23,67,242,202,29565,1158,558,rgb,,241,0.929,False,0.509
nwpu_positive_530_001,nwpu_positive_530,train,9,bridge,452,150,572,343,23160,1158,558,rgb,,212,1.057,False,0.515
nwpu_positive_530_002,nwpu_positive_530,train,9,bridge,955,297,1103,411,16872,1158,558,rgb,,163,1.374,False,0.635
nwpu_positive_531_000,nwpu_positive_531,train,9,bridge,38,195,127,278,7387,1266,547,rgb,,98,2.286,False,0.769
nwpu_positive_531_001,nwpu_positive_531,train,9,bridge,444,52,546,123,7242,1266,547,rgb,,112,2.0,False,0.577
nwpu_positive_531_002,nwpu_positive_531,train,9,bridge,968,263,1048,358,7600,1266,547,rgb,,105,2.133,False,0.689
nwpu_positive_531_003,nwpu_positive_531,train,9,bridge,1103,260,1168,329,4485,1266,547,rgb,,76,2.947,False,0.776
nwpu_positive_531_004,nwpu_positive_531,train,9,bridge,1164,194,1237,278,6132,1266,547,rgb,,92,2.435,False,0.724
nwpu_positive_533_000,nwpu_positive_533,train,8,harbor,65,274,193,377,13184,1016,623,rgb,,141,1.589,False,0.663
nwpu_positive_533_001,nwpu_positive_533,train,8,harbor,164,225,271,328,11021,1016,623,rgb,,118,1.898,False,0.792
nwpu_positive_533_002,nwpu_positive_533,train,8,harbor,250,173,348,277,10192,1016,623,rgb,,114,1.965,False,0.784
nwpu_positive_533_003,nwpu_positive_533,train,8,harbor,329,140,415,222,7052,1016,623,rgb,,95,2.358,False,0.781
nwpu_positive_533_004,nwpu_positive_533,train,8,harbor,428,28,508,166,11040,1016,623,rgb,,152,1.474,False,0.478
nwpu_positive_533_005,nwpu_positive_533,train,8,harbor,513,34,579,172,9108,1016,623,rgb,,152,1.474,False,0.394
nwpu_positive_533_006,nwpu_positive_533,train,8,harbor,577,39,640,170,8253,1016,623,rgb,,144,1.556,False,0.398
nwpu_positive_533_007,nwpu_positive_533,train,8,harbor,640,43,694,169,6804,1016,623,rgb,,139,1.612,False,0.352
nwpu_positive_533_008,nwpu_positive_533,train,8,harbor,696,40,742,170,5980,1016,623,rgb,,143,1.566,False,0.292
nwpu_positive_533_009,nwpu_positive_533,train,8,harbor,748,44,787,176,5148,1016,623,rgb,,145,1.545,False,0.245
nwpu_positive_533_010,nwpu_positive_533,train,8,harbor,793,41,833,178,5480,1016,623,rgb,,151,1.483,False,0.24
nwpu_positive_533_011,nwpu_positive_533,train,8,harbor,835,40,878,181,6063,1016,623,rgb,,155,1.445,False,0.252
nwpu_positive_533_012,nwpu_positive_533,train,8,harbor,672,195,836,232,6068,1016,623,rgb,,180,1.244,False,0.187
nwpu_positive_533_013,nwpu_positive_533,train,8,harbor,674,232,937,284,13676,1016,623,rgb,,289,0.775,False,0.164
nwpu_positive_533_014,nwpu_positive_533,train,8,harbor,672,284,934,338,14148,1016,623,rgb,,288,0.778,False,0.171
nwpu_positive_533_015,nwpu_positive_533,train,8,harbor,675,344,945,396,14040,1016,623,rgb,,297,0.754,False,0.159
nwpu_positive_533_016,nwpu_positive_533,train,8,harbor,667,405,951,470,18460,1016,623,rgb,,312,0.718,False,0.19
nwpu_positive_533_017,nwpu_positive_533,train,8,harbor,663,479,962,542,18837,1016,623,rgb,,329,0.681,False,0.174
nwpu_positive_534_000,nwpu_positive_534,train,8,harbor,132,49,235,74,2575,1053,558,rgb,,113,1.982,False,0.202
nwpu_positive_534_001,nwpu_positive_534,train,8,harbor,136,87,237,122,3535,1053,558,rgb,,111,2.018,False,0.287
nwpu_positive_534_002,nwpu_positive_534,train,8,harbor,133,142,234,182,4040,1053,558,rgb,,111,2.018,False,0.328
nwpu_positive_534_003,nwpu_positive_534,train,8,harbor,126,213,234,256,4644,1053,558,rgb,,119,1.882,False,0.328
nwpu_positive_534_004,nwpu_positive_534,train,8,harbor,111,292,226,345,6095,1053,558,rgb,,127,1.764,False,0.378
nwpu_positive_534_005,nwpu_positive_534,train,8,harbor,98,385,200,464,8058,1053,558,rgb,,112,2.0,False,0.642
nwpu_positive_534_006,nwpu_positive_534,train,8,harbor,365,25,423,88,3654,1053,558,rgb,,69,3.246,False,0.767
nwpu_positive_534_007,nwpu_positive_534,train,8,harbor,441,21,494,101,4240,1053,558,rgb,,88,2.545,False,0.548
nwpu_positive_534_008,nwpu_positive_534,train,8,harbor,390,120,495,161,4305,1053,558,rgb,,116,1.931,False,0.32
nwpu_positive_534_009,nwpu_positive_534,train,8,harbor,829,302,901,343,2952,1053,558,rgb,,79,2.835,False,0.473
