proposal_id,split,verdict,corpus,image_uid,predicted_class,verified_class,iou,sensor,box_fill
jitter_low:nwpu_positive_314_060,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3923,rgb,0.624
jitter_low:nwpu_positive_314_061,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.237,rgb,0.643
jitter_low:nwpu_positive_314_062,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.768
jitter_low:nwpu_positive_315_000,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.2005,rgb,0.54
jitter_low:nwpu_positive_315_001,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.1,rgb,0.707
jitter_low:nwpu_positive_315_002,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.1463,rgb,0.798
jitter_low:nwpu_positive_315_003,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.1,rgb,0.797
jitter_low:nwpu_positive_315_004,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.18,rgb,0.805
jitter_low:nwpu_positive_315_005,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.2181,rgb,0.658
jitter_low:nwpu_positive_315_006,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.3498,rgb,0.364
jitter_low:nwpu_positive_315_007,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.1445,rgb,0.654
jitter_low:nwpu_positive_315_008,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.1481,rgb,0.755
jitter_low:nwpu_positive_315_009,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.1424,rgb,0.76
jitter_low:nwpu_positive_315_010,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.2435,rgb,0.69
jitter_low:nwpu_positive_315_011,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.2605,rgb,0.796
jitter_low:nwpu_positive_315_012,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.2285,rgb,0.544
jitter_low:nwpu_positive_315_013,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.303,rgb,0.656
jitter_low:nwpu_positive_315_014,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.2352,rgb,0.676
jitter_low:nwpu_positive_315_015,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.3891,rgb,0.577
jitter_low:nwpu_positive_315_016,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.2644,rgb,0.433
jitter_low:nwpu_positive_315_017,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.1,rgb,0.765
jitter_low:nwpu_positive_315_018,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.1,rgb,0.731
jitter_low:nwpu_positive_315_019,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.339,rgb,0.804
jitter_low:nwpu_positive_315_020,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.2641,rgb,0.742
jitter_low:nwpu_positive_315_021,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.3567,rgb,0.804
jitter_low:nwpu_positive_315_022,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.3003,rgb,0.562
jitter_low:nwpu_positive_315_023,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.3302,rgb,0.554
jitter_low:nwpu_positive_315_024,train,reject_localisation,jitter_low,nwpu_positive_315,storage_tank,storage_tank,0.1491,rgb,0.765
jitter_low:nwpu_positive_315_025,train,reject_localisation,jitter_low,nwpu_positive_315,ship,ship,0.3324,rgb,0.522
jitter_low:nwpu_positive_315_026,train,reject_localisation,jitter_low,nwpu_positive_315,ship,ship,0.1,rgb,0.738
jitter_low:nwpu_positive_315_027,train,reject_localisation,jitter_low,nwpu_positive_315,ship,ship,0.2266,rgb,0.511
jitter_low:nwpu_positive_315_028,train,reject_localisation,jitter_low,nwpu_positive_315,ship,ship,0.2173,rgb,0.384
jitter_low:nwpu_positive_315_029,train,reject_localisation,jitter_low,nwpu_positive_315,ship,ship,0.1,rgb,0.746
jitter_low:nwpu_positive_316_000,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.3354,rgb,0.693
jitter_low:nwpu_positive_316_001,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.1,rgb,0.812
jitter_low:nwpu_positive_316_002,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.1,rgb,0.791
jitter_low:nwpu_positive_316_003,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.1,rgb,0.776
jitter_low:nwpu_positive_316_004,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.1834,rgb,0.739
jitter_low:nwpu_positive_316_005,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.3171,rgb,0.627
jitter_low:nwpu_positive_316_006,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.2364,rgb,0.804
jitter_low:nwpu_positive_316_007,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.3226,rgb,0.558
jitter_low:nwpu_positive_316_008,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.1,rgb,0.781
jitter_low:nwpu_positive_316_009,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.3498,rgb,0.743
jitter_low:nwpu_positive_316_010,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.178,rgb,0.497
jitter_low:nwpu_positive_316_011,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.1,rgb,0.703
jitter_low:nwpu_positive_316_012,val,reject_localisation,jitter_low,nwpu_positive_316,storage_tank,storage_tank,0.1,rgb,0.767
jitter_low:nwpu_positive_317_000,train,reject_localisation,jitter_low,nwpu_positive_317,storage_tank,storage_tank,0.2315,rgb,0.645
jitter_low:nwpu_positive_317_001,train,reject_localisation,jitter_low,nwpu_positive_317,storage_tank,storage_tank,0.2529,rgb,0.679
jitter_low:nwpu_positive_317_002,train,reject_localisation,jitter_low,nwpu_positive_317,storage_tank,storage_tank,0.387,rgb,0.7
jitter_low:nwpu_positive_317_003,train,reject_localisation,jitter_low,nwpu_positive_317,storage_tank,storage_tank,0.1,rgb,0.704
jitter_low:nwpu_positive_317_004,train,reject_localisation,jitter_low,nwpu_positive_317,storage_tank,storage_tank,0.2332,rgb,0.51
jitter_low:nwpu_positive_317_005,train,reject_localisation,jitter_low,nwpu_positive_317,storage_tank,storage_tank,0.1,rgb,0.792
jitter_low:nwpu_positive_318_000,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.3682,rgb,0.711
jitter_low:nwpu_positive_318_001,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.23,rgb,0.584
jitter_low:nwpu_positive_318_002,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.1,rgb,0.784
jitter_low:nwpu_positive_318_003,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.1,rgb,0.776
jitter_low:nwpu_positive_318_004,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.2451,rgb,0.726
jitter_low:nwpu_positive_318_005,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.2762,rgb,0.607
jitter_low:nwpu_positive_318_006,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.2381,rgb,0.5
jitter_low:nwpu_positive_318_007,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.1,rgb,0.813
jitter_low:nwpu_positive_318_008,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.2496,rgb,0.475
jitter_low:nwpu_positive_318_009,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.1817,rgb,0.467
jitter_low:nwpu_positive_318_010,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.1,rgb,0.807
jitter_low:nwpu_positive_318_011,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.2794,rgb,0.567
jitter_low:nwpu_positive_318_012,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.2395,rgb,0.804
jitter_low:nwpu_positive_318_013,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.142,rgb,0.747
jitter_low:nwpu_positive_318_014,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.1,rgb,0.793
jitter_low:nwpu_positive_318_015,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.2499,rgb,0.424
jitter_low:nwpu_positive_318_016,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.3911,rgb,0.76
jitter_low:nwpu_positive_318_017,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.1,rgb,0.776
jitter_low:nwpu_positive_318_018,val,reject_localisation,jitter_low,nwpu_positive_318,storage_tank,storage_tank,0.1,rgb,0.823
jitter_low:nwpu_positive_319_000,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.3385,rgb,0.487
jitter_low:nwpu_positive_319_001,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.2744,rgb,0.81
jitter_low:nwpu_positive_319_002,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.1,rgb,0.82
jitter_low:nwpu_positive_319_003,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.1,rgb,0.82
jitter_low:nwpu_positive_319_004,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.3391,rgb,0.726
jitter_low:nwpu_positive_319_005,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.1,rgb,0.776
jitter_low:nwpu_positive_319_006,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.2565,rgb,0.477
jitter_low:nwpu_positive_319_007,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.2062,rgb,0.722
jitter_low:nwpu_positive_319_008,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.1762,rgb,0.636
jitter_low:nwpu_positive_319_009,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.2426,rgb,0.587
jitter_low:nwpu_positive_319_010,train,reject_localisation,jitter_low,nwpu_positive_319,storage_tank,storage_tank,0.1,rgb,0.729
jitter_low:nwpu_positive_320_000,train,reject_localisation,jitter_low,nwpu_positive_320,ship,ship,0.1,rgb,0.716
jitter_low:nwpu_positive_320_001,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2865,rgb,0.615
jitter_low:nwpu_positive_320_002,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.3009,rgb,0.778
jitter_low:nwpu_positive_320_003,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.3798,rgb,0.72
jitter_low:nwpu_positive_320_004,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.3909,rgb,0.755
jitter_low:nwpu_positive_320_005,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2198,rgb,0.468
jitter_low:nwpu_positive_320_006,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.79
jitter_low:nwpu_positive_320_007,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.758
jitter_low:nwpu_positive_320_008,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1221,rgb,0.786
jitter_low:nwpu_positive_320_009,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.342,rgb,0.541
jitter_low:nwpu_positive_320_010,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2489,rgb,0.51
jitter_low:nwpu_positive_320_011,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2159,rgb,0.61
jitter_low:nwpu_positive_320_012,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.26,rgb,0.675
jitter_low:nwpu_positive_320_013,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1493,rgb,0.711
jitter_low:nwpu_positive_320_014,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.764
jitter_low:nwpu_positive_320_015,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.704
jitter_low:nwpu_positive_320_016,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.225,rgb,0.659
jitter_low:nwpu_positive_320_017,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.731
jitter_low:nwpu_positive_320_018,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.3758,rgb,0.616
jitter_low:nwpu_positive_320_019,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2386,rgb,0.452
jitter_low:nwpu_positive_320_020,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2269,rgb,0.825
jitter_low:nwpu_positive_320_021,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2234,rgb,0.413
jitter_low:nwpu_positive_320_022,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2471,rgb,0.7
jitter_low:nwpu_positive_320_023,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.3342,rgb,0.824
jitter_low:nwpu_positive_320_024,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.799
jitter_low:nwpu_positive_320_025,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.758
jitter_low:nwpu_positive_320_026,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.3592,rgb,0.422
jitter_low:nwpu_positive_320_027,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2562,rgb,0.57
jitter_low:nwpu_positive_320_028,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.81
jitter_low:nwpu_positive_320_029,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2657,rgb,0.752
jitter_low:nwpu_positive_320_030,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2794,rgb,0.833
jitter_low:nwpu_positive_320_031,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.826
jitter_low:nwpu_positive_320_032,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.771
jitter_low:nwpu_positive_320_033,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.28,rgb,0.606
jitter_low:nwpu_positive_320_034,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.713
jitter_low:nwpu_positive_320_035,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2083,rgb,0.791
jitter_low:nwpu_positive_320_036,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.758
jitter_low:nwpu_positive_320_037,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1468,rgb,0.713
jitter_low:nwpu_positive_320_038,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.3624,rgb,0.615
jitter_low:nwpu_positive_320_039,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.226,rgb,0.722
jitter_low:nwpu_positive_320_040,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2063,rgb,0.534
jitter_low:nwpu_positive_320_041,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.771
jitter_low:nwpu_positive_320_042,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.778
jitter_low:nwpu_positive_320_043,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1405,rgb,0.803
jitter_low:nwpu_positive_320_044,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1646,rgb,0.717
jitter_low:nwpu_positive_320_045,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2261,rgb,0.736
jitter_low:nwpu_positive_320_046,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.2561,rgb,0.608
jitter_low:nwpu_positive_320_047,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1293,rgb,0.831
jitter_low:nwpu_positive_320_048,train,reject_localisation,jitter_low,nwpu_positive_320,storage_tank,storage_tank,0.1,rgb,0.713
jitter_low:nwpu_positive_322_000,train,reject_localisation,jitter_low,nwpu_positive_322,storage_tank,storage_tank,0.1,rgb,0.824
jitter_low:nwpu_positive_322_001,train,reject_localisation,jitter_low,nwpu_positive_322,storage_tank,storage_tank,0.2427,rgb,0.788
jitter_low:nwpu_positive_322_002,train,reject_localisation,jitter_low,nwpu_positive_322,storage_tank,storage_tank,0.2637,rgb,0.743
jitter_low:nwpu_positive_322_003,train,reject_localisation,jitter_low,nwpu_positive_322,storage_tank,storage_tank,0.203,rgb,0.529
jitter_low:nwpu_positive_322_004,train,reject_localisation,jitter_low,nwpu_positive_322,storage_tank,storage_tank,0.1,rgb,0.826
jitter_low:nwpu_positive_322_005,train,reject_localisation,jitter_low,nwpu_positive_322,storage_tank,storage_tank,0.1943,rgb,0.542
jitter_low:nwpu_positive_322_006,train,reject_localisation,jitter_low,nwpu_positive_322,storage_tank,storage_tank,0.1,rgb,0.821
jitter_low:nwpu_positive_322_007,train,reject_localisation,jitter_low,nwpu_positive_322,storage_tank,storage_tank,0.1,rgb,0.783
jitter_low:nwpu_positive_322_008,train,reject_localisation,jitter_low,nwpu_positive_322,storage_tank,storage_tank,0.1457,rgb,0.713
